H,1,1.00794,92,0.332,0.011,0.5,0,0.5,0.666793,2.2,2.3,13.6,72.77,-5.00E-11,6.12,4.82,3.65,1,2,1,0.998,0.991,0.98,0.966,0.947,0.925,0.9,0.872,0.842,0.811,0.778,0.744,0.71,0.676,0.641,0.608,0.574,0.542,0.511,0.481,0.424,0.373,0.35,0.328,0.287,0.251,0.22,0.193,0.18,0.169,0.148,0.13,0.115,0.101,0.095,0.09,0.079,0.071,0.053,0.04,0.031,0.024,0.015,0.01,0.007,0.005,0.003,0.003,0.002,0.001,,,,,,,,,,,,1,1,1,0,0,0,1,1,0,0,0,31,32,,,,,,,25,53,110,,32.02,0.0899,,,,,,,,,,5.2,1.5,1.42,,,,-0.743522794,0.558,0.452,20.13,14.01,,,,,7.853,-3.331291,2.365121,2.979865,0,6.615
In,49,114.818,75,194,0.06,0.5,1,0.5,9.19,1.78,1.66,5.79,37.04,-1.61E-10,26,22,18,0.652,0.58,49,48.957,48.828,48.618,48.332,47.98,47.57,47.112,46.614,46.086,45.534,44.964,44.383,43.793,43.199,42.603,42.006,41.41,40.817,40.226,39.639,38.478,37.337,36.774,36.218,35.125,34.059,33.025,32.025,31.538,31.06,30.134,29.247,28.401,27.596,27.209,26.832,26.108,25.425,23.881,22.552,21.405,20.408,18.736,17.329,16.053,14.84,13.67,12.548,11.492,10.518,9.639,8.86,8.184,7.603,7.11,5.577,4.761,4.087,3.449,2.406,1.746,3,5,0,5,0,0,13,2,1,10,0,142,142,136,146,0.94,1.11,0.36,155,155,156,193,167,26.14,7310,3.21E-05,,,11,8.83,,1.2,8.00E-08,12000000,3.9,1.17,6.28,675.00,60,46,1.913813852,3.26,230,2345,429.75,108,2.52,41.1,2.43,0,-2.666802,3.647318,4.595332,0,24.26
Sn,50,118.71,80,0.62,0.0002,1,1,0,7.84,1.96,1.82,7.34,107.3,-3.68E-10,23,19,16,0.735,1,50,49.955,49.821,49.601,49.303,48.934,48.504,48.022,47.498,46.942,46.361,45.764,45.155,44.541,43.924,43.309,42.696,42.088,41.486,40.891,40.302,39.145,38.016,37.462,36.915,35.841,34.794,33.775,32.786,32.303,31.828,30.902,30.011,29.154,28.334,27.938,27.551,26.805,26.096,24.482,23.081,21.868,20.815,19.073,17.646,16.384,15.201,14.062,12.962,11.913,10.933,10.034,9.227,8.516,7.897,7.367,5.702,4.853,4.192,3.565,2.509,1.835,4,4,0,4,0,0,14,2,2,10,0,139,140,130,132,0.88,1,0.345,155,145,145,217,,27.05,7310,2.20E-05,58,18,50,51,,1.5,1.10E-07,9100000,4.15,1.24,6.43,675.00,62,50,1.826074803,7,290,2875,505.08,200,3.14,111,0.901,0,-3.961047,4.052841,5.106259,0,33.285
Sb,51,121.76,85,5.4,0.0016,1.5,0,1.5,6.25,2.05,1.98,8.64,101.06,-1.33E-09,20,17,14,0.797,1.7,51,50.955,50.819,50.596,50.293,49.915,49.474,48.977,48.434,47.856,47.25,46.625,45.988,45.344,44.699,44.056,43.419,42.789,42.168,41.556,40.955,39.783,38.652,38.1,37.556,36.495,35.465,34.464,33.491,33.016,32.547,31.631,30.745,29.888,29.063,28.663,28.27,27.511,26.784,25.113,23.646,22.366,21.253,19.424,17.958,16.696,15.537,14.429,13.355,12.321,11.341,10.431,9.602,8.861,8.208,7.642,5.836,4.945,4.295,3.678,2.615,1.909,5,3,0,3,0,0,15,2,3,10,0,139,140,133,127,0.83,0.935,0.335,155,145,133,206,,30.21,6697,1.10E-05,42,20,55,294,,3,4.00E-07,2500000,4.4,1.26,6.6,535.00,50,40,1.380211242,19.7,67,1860,903.78,211,2.75,38.3,2.61,0,-4.117362,3.981582,5.016479,0,31.56
Te,52,127.6,90,5.4,0.0013,1,1,2,5.5,2.1,2.16,9.01,190.16,-4.98E-10,19,16,13,0.814,1.6,52,51.954,51.818,51.594,51.288,50.906,50.458,49.951,49.395,48.8,48.174,47.526,46.863,46.193,45.519,44.848,44.182,43.526,42.879,42.245,41.623,40.419,39.267,38.709,38.163,37.102,36.079,35.09,34.131,33.663,33.202,32.299,31.424,30.575,29.753,29.352,28.959,28.194,27.458,25.748,24.226,22.885,21.711,19.783,18.262,16.986,15.841,14.759,13.712,12.698,11.726,10.811,9.966,9.201,8.518,7.921,5.98,5.04,4.39,3.78,2.722,1.99,6,2,0,2,0,0,16,2,4,10,0,138,136,128,121,0.79,0.88,0.325,140,140,123,206,,33.94,6240,,65,16,43,180,,2.25,0.0001,10000,,,,,,,0.477121255,17.5,48,1261,722.66,153,2.19,23,4.35,0.464,-3.141303,4.111975,5.180764,0,34.763333
I,53,126.90447,96,6.3,0.0018,0.5,1,1.5,5.11,2.66,2.36,10.45,295.15,-1.14E-09,16,13,11,0.876,1.9,53,52.955,52.82,52.597,52.292,51.911,51.46,50.95,50.387,49.781,49.142,48.476,47.793,47.099,46.4,45.702,45.008,44.323,43.648,42.987,42.34,41.091,39.904,39.333,38.776,37.702,36.675,35.69,34.741,34.279,33.824,32.936,32.075,31.238,30.427,30.03,29.64,28.877,28.141,26.412,24.851,23.459,22.228,20.193,18.599,17.293,16.15,15.09,14.072,13.082,12.125,11.214,10.36,9.576,8.868,8.239,6.142,5.132,4.478,3.891,2.828,2.067,7,1,0,1,0,0,17,2,5,10,0,139,133,129,125,0.755,0.83,0.315,,140,115,198,,42.51,4940,,7.7,,,,,,10000000,1.00E-07,,,,,,,-0.347753659,7.76,20.9,457.3,386.85,,1.11,,,1.062,-1.505402,4.414518,5.561944,0,43.015
Xe,54,131.293,102,25,0.0083,0,0,0,,2.6,2.58,12.13,-77,-5.65E-10,12,10,8.2,0.944,2.2,54,53.956,53.821,53.601,53.297,52.917,52.467,51.954,51.388,50.775,50.125,49.447,48.747,48.033,47.311,46.588,45.868,45.155,44.453,43.763,43.088,41.788,40.557,39.967,39.393,38.294,37.251,36.259,35.31,34.85,34.399,33.52,32.671,31.847,31.047,30.656,30.271,29.517,28.785,27.054,25.47,24.038,22.758,20.618,18.943,17.591,16.438,15.39,14.396,13.432,12.494,11.592,10.736,9.94,9.212,8.556,6.315,5.229,4.566,3.991,2.935,2.15,6,0,0,0,0,0,18,2,6,10,0,140,131,135,122,0.75,0.81,0.305,,,108,216,,57.83,5.9,,,,,,,,,,,,,,,,-2.247951552,2.3,12.64,165,161.3,64,0.16,,,6.456,0.048731,4.751892,5.987009,0,53.65
Cs,55,132.905452,5,29,0.0077,0.5,0,0.5,,0.79,0.66,3.89,45.51,3.72E-10,51,44,36,0.535,0.41,55,54.932,54.732,54.417,54.008,53.527,52.996,52.43,51.839,51.229,50.603,49.963,49.309,48.645,47.971,47.291,46.606,45.921,45.237,44.559,43.888,42.578,41.32,40.713,40.121,38.982,37.904,36.881,35.909,35.44,34.981,34.094,33.241,32.419,31.624,31.236,30.854,30.107,29.382,27.661,26.072,24.619,23.303,21.072,19.31,17.9,16.722,15.676,14.7,13.759,12.845,11.956,11.104,10.303,9.558,8.881,6.502,5.332,4.651,4.087,3.041,2.237,1,1,1,0,0,0,1,1,0,0,0,244,232,209,,1.71,2.6,,264,260,298,343,265,67.55,1879,,1.6,,1.7,0.14,,0.2,2.00E-07,5000000,1.95,0.55,16.86,95.00,22,23,1.556302501,2.09,64,944,301.59,38,0.8,2,50,0,-0.854626,6.140481,7.736522,0,115.765
Ba,56,137.327,9,1.3,0.00027,0,0,0,40.7,0.89,0.88,5.21,13.95,1.55E-09,35,29,25,0.619,0.78,56,55.925,55.703,55.35,54.888,54.345,53.743,53.106,52.45,51.786,51.122,50.46,49.802,49.146,48.492,47.839,47.186,46.533,45.882,45.232,44.586,43.309,42.064,41.456,40.859,39.702,38.598,37.546,36.545,36.063,35.593,34.685,33.818,32.986,32.187,31.798,31.415,30.67,29.948,28.238,26.652,25.189,23.851,21.547,19.701,18.224,17.008,15.953,14.988,14.067,13.175,12.305,11.461,10.661,9.907,9.213,6.704,5.44,4.735,4.178,3.146,2.325,2,0,0,0,0,0,2,2,0,0,0,215,196,161,149,1.515,1.887,0.94,223,215,253,268,222,62.88,3510,2.06E-05,9.6,4.9,13,,,1.25,3.50E-07,2900000,2.32,0.81,11.32,370.00,59,62,1.255272505,8,140,2143,1000,110,1.9,10.3,9.97,0,-1.923522,5.028899,6.336016,0,63.59
La,57,138.90547,13,8.98,0.0023,0.5,2,1.5,31.7,1.1,,5.58,53,1.53E-09,32,27,23,0.64,0.9,57,56.926,56.708,56.36,55.9,55.351,54.736,54.076,53.388,52.687,51.982,51.278,50.58,49.888,49.202,48.523,47.849,47.182,46.519,45.862,45.212,43.932,42.686,42.078,41.481,40.321,39.212,38.153,37.145,36.659,36.185,35.27,34.397,33.562,32.76,32.37,31.988,31.243,30.523,28.817,27.231,25.759,24.401,22.031,20.106,18.561,17.3,16.227,15.265,14.362,13.489,12.636,11.807,11.009,10.253,9.55,6.917,5.55,4.82,4.27,3.24,2.41,3,9,0,0,9,0,3,2,0,1,0,207,180,139,139,1.375,1.705,0.874,187,195,195,,187,37.42,6146,1.21E-05,28,14,37,363,491,2.5,6.10E-07,1600000,3.17,1.18,7.98,1020.00,115,120,1.113943352,6.3,400,3737,1193,142,4.47,24.3,4.12,0,-4.927546,4.194456,5.284683,0,36.8975
Ce,58,140.116,15,0.6,0.00021,0,4,4,30.3,1.12,,5.54,55,3.08E-08,,,,,,58,57.928,57.715,57.375,56.924,56.385,55.779,55.127,54.446,53.75,53.047,52.345,51.646,50.952,50.263,49.579,48.901,48.227,47.557,46.892,46.233,44.933,43.663,43.042,42.432,41.244,40.104,39.014,37.975,37.474,36.985,36.04,35.139,34.277,33.451,33.051,32.658,31.893,31.154,29.409,27.791,26.289,24.901,22.469,20.481,18.881,17.583,16.491,15.526,14.633,13.776,12.939,12.123,11.333,10.576,9.868,7.117,5.663,4.91,4.36,3.34,2.49,4,22,0,0,9,13,4,2,0,1,1,204,163,137,131,,,,182,185,158,,181.8,34.47,6689,6.30E-06,22,14,34,412,270,2.5,7.50E-07,1400000,,,,1040.00,114,120,1.041392685,5.5,350,3633,1071,,4.32,23.9,4.18,0,-4.77657,4.207394,5.300985,0,37.24
Pr,59,140.90765,17,11.4,0.0029,1.5,6,4.5,32,1.13,,5.46,93,5.96E-08,,,,,,59,58.929,58.722,58.392,57.956,57.439,56.861,56.242,55.599,54.943,54.281,53.617,52.952,52.288,51.623,50.957,50.289,49.62,48.95,48.28,47.61,46.278,44.967,44.323,43.688,42.448,41.256,40.113,39.022,38.496,37.982,36.989,36.042,35.137,34.269,33.849,33.437,32.635,31.862,30.04,28.358,26.803,25.37,22.867,20.824,19.182,17.854,16.745,15.776,14.888,14.042,13.218,12.414,11.631,10.878,10.166,7.333,5.8,5,4.445,3.435,2.58,4,11,0,0,0,11,5,2,0,0,3,203,176,138,128,,,,183,185,247,,182.4,34.5,6640,6.70E-06,29,15,37,481,400,,7.00E-07,1400000,3.19,1.2,7.56,1080.00,115,120,1.113943352,6.9,330,3563,1204,,3.7,30.6,3.27,0,-4.77383,4.147611,5.225662,0,35.675
Nd,60,144.242,19,49,0.011,2,6,4,30.9,1.14,,5.53,184.87,6.92E-08,,,,,,60,59.931,59.728,59.404,58.977,58.468,57.899,57.288,56.651,56,55.342,54.68,54.017,53.354,52.689,52.022,51.353,50.682,50.009,49.334,48.66,47.317,45.989,45.336,44.69,43.428,42.21,41.04,39.92,39.379,38.851,37.83,36.854,35.922,35.029,34.596,34.171,33.347,32.553,30.683,28.96,27.367,25.899,23.325,21.214,19.513,18.139,17.003,16.024,15.138,14.303,13.493,12.704,11.932,11.185,10.473,7.567,5.93,5.09,4.525,3.53,2.67,3,10,0,0,0,10,6,2,0,0,4,201,174,137,,,,,182,185,206,,181.4,34.2,7010,9.60E-06,32,16,41,265,343,,6.40E-07,1600000,3.19,1.2,7.51,1080.00,115,120,1.230448921,7.1,285,3373,1294,,3.4,32.7,3.06,0,-4.762351,4.113814,5.183081,0,34.81
Pm,61,145,21,8400,,2.5,5,2.5,29.7,,,5.6,12.45,,,,,,,61,60.932,60.734,60.417,59.998,59.497,58.936,58.333,57.703,57.057,56.403,55.744,55.084,54.422,53.758,53.091,52.422,51.749,51.074,50.398,49.72,48.367,47.026,46.364,45.71,44.427,43.186,41.991,40.844,40.289,39.747,38.697,37.694,36.735,35.815,35.37,34.933,34.085,33.269,31.349,29.581,27.948,26.442,23.796,21.616,19.853,18.43,17.262,16.266,15.378,14.551,13.755,12.98,12.22,11.481,10.773,7.817,6.088,5.18,4.6,3.625,2.77,3,9,0,0,0,9,7,2,0,0,5,199,173,135,,,,,185,185,205,,183.4,33.67,7264,1.10E-05,33,18,46,,,,7.50E-07,1300000,3.19,1.21,7.43,1100.00,115,120,1.176091259,7.7,290,3273,1373,,,,,0,-4.744621,4.075343,5.13461,0,33.8425
Sm,62,150.36,23,5900,4.7,3,3,0,28.5,1.17,,5.64,15.63,1.67E-08,,,,,,62,61.934,61.74,61.428,61.017,60.525,59.972,59.377,58.753,58.113,57.463,56.809,56.151,55.491,54.828,54.163,53.493,52.821,52.145,51.467,50.786,49.426,48.074,47.406,46.743,45.443,44.18,42.961,41.789,41.221,40.666,39.589,38.559,37.573,36.627,36.169,35.72,34.848,34.008,32.036,30.222,28.547,27.002,24.281,22.03,20.202,18.728,17.523,16.507,15.613,14.79,14.005,13.243,12.497,11.767,11.064,8.083,6.25,5.28,4.675,3.72,2.865,3,8,0,0,0,8,8,2,0,0,6,198,172,134,,,,,185,185,238,,180.4,33.14,7353,1.27E-05,38,20,50,441,412,,9.40E-07,1100000,3.2,1.21,7.37,,,,1.113943352,8.5,175,2076,1345,,2.14,29.4,3.4,0,-4.71338,4.050607,5.103445,0,33.23
Eu,63,151.964,25,4570,0.6,3.5,0,3.5,27.3,,,5.67,11.2,4.19E-08,,,,,,63,62.936,62.746,62.441,62.036,61.552,61.007,60.419,59.801,59.166,58.521,57.869,57.214,56.555,55.893,55.228,54.559,53.886,53.21,52.53,51.847,50.48,49.119,48.444,47.775,46.458,45.176,43.935,42.74,42.16,41.591,40.489,39.433,38.421,37.451,36.98,36.519,35.623,34.761,32.737,30.877,29.161,27.576,24.781,22.459,20.565,19.035,17.789,16.747,15.841,15.02,14.245,13.494,12.763,12.044,11.345,8.348,6.435,5.378,4.75,3.812,2.965,3,7,0,0,0,7,9,2,0,0,7,198,168,134,,,,,196,185,231,,180.4,48.53,5244,3.50E-05,8.3,7.9,18,,167,,9.00E-07,1100000,,,,450.00,59,63,1.146128036,9.3,175,1800,1095,,1.86,14.7,6.8,0,-1.829587,4.177812,5.263713,0,36.46
Gd,64,157.25,27,4900,7.3,4,2,2,23.5,1.2,,6.15,13.22,,,,,,,64,63.936,63.749,63.447,63.044,62.557,62.004,61.4,60.762,60.102,59.427,58.746,58.061,57.375,56.69,56.005,55.321,54.637,53.953,53.27,52.588,51.227,49.878,49.209,48.546,47.24,45.965,44.729,43.533,42.951,42.38,41.272,40.207,39.184,38.203,37.726,37.259,36.352,35.479,33.428,31.543,29.802,28.192,25.335,22.94,20.97,19.372,18.072,16.995,16.072,15.247,14.477,13.741,13.022,12.317,11.631,8.683,6.588,5.49,4.83,3.905,3.07,3,16,0,0,9,7,10,2,0,1,7,196,169,135,132,,,,176,180,233,,180.4,32.98,7901,9.40E-06,38,22,55,,570,,1.30E-06,770000,3.2,1.21,7.34,1110.00,115,120,1.041392685,10,305,3523,1586,200,4.14,38.3,2.61,0,-4.654421,4.002082,5.042308,0,32.05
Tb,65,158.92535,29,23,0.009,2.5,5,7.5,25.1,,,5.86,112.4,2.16E-06,,,,,,65,64.938,64.755,64.461,64.071,63.603,63.073,62.499,61.894,61.27,60.634,59.989,59.34,58.686,58.029,57.366,56.699,56.028,55.351,54.67,53.985,52.61,51.234,50.549,49.868,48.523,47.208,45.929,44.69,44.087,43.496,42.346,41.241,40.179,39.16,38.665,38.18,37.237,36.329,34.199,32.243,30.438,28.772,25.822,23.353,21.323,19.675,18.338,17.234,16.296,15.465,14.697,13.968,13.259,12.564,11.886,8.983,6.775,5.61,4.915,3.99,3.17,3,5,0,0,0,5,11,2,0,0,9,194,168,135,,,,,176,175,225,,177.3,31.95,8219,1.03E-05,38.7,22,56,677,863,,1.20E-06,830000,3.21,1.22,7.2,1130.00,115,120,1.041392685,10.8,295,3503,1629,,4.05,39.9,2.51,0,-4.629218,3.988998,5.025822,0,31.736667
Dy,66,162.5,31,950,0.2,2,6,8,24.1,1.22,,5.94,33.96,8.86E-07,,,,,,66,65.939,65.76,65.471,65.088,64.627,64.105,63.538,62.94,62.321,61.689,61.049,60.403,59.752,59.097,58.437,57.771,57.101,56.425,55.744,55.059,53.681,52.3,51.611,50.926,49.57,48.24,46.944,45.686,45.073,44.471,43.299,42.171,41.086,40.042,39.536,39.039,38.073,37.143,34.958,32.953,31.103,29.394,26.366,23.821,21.721,20.011,18.623,17.483,16.522,15.68,14.913,14.19,13.491,12.808,12.141,9.267,6.963,5.72,5,4.075,3.27,3,4,0,0,0,4,12,2,0,0,10,192,167,133,,,,,175,175,228,,178.1,31.6,8551,1.00E-05,41,25,61,500,540,,9.10E-07,1100000,3.21,1.22,7.12,1140.00,115,120,1.041392685,11.1,280,2840,1685,210,3.04,38.4,2.6,0,-4.601554,3.968079,4.999467,0,31.24
Ho,67,164.93032,33,64,0.015,1.5,6,7.5,23.2,1.23,,6.02,32.61,9.05E-07,,,,,,67,66.94,66.763,66.476,66.093,65.627,65.096,64.513,63.895,63.251,62.591,61.921,61.247,60.569,59.891,59.212,58.532,57.851,57.169,56.486,55.803,54.435,53.07,52.39,51.714,50.375,49.059,47.772,46.52,45.908,45.305,44.131,42.996,41.903,40.849,40.337,39.834,38.856,37.914,35.699,33.664,31.786,30.049,26.958,24.343,22.167,20.385,18.934,17.746,16.753,15.895,15.123,14.406,13.718,13.047,12.392,9.533,7.163,5.85,5.09,4.155,3.355,3,3,0,0,0,3,13,2,0,0,11,192,166,133,,,,,177,175,226,,176.2,31.11,8795,1.12E-05,40,26,64,746,481,,9.40E-07,1100000,3.22,1.22,7.06,1150.00,115,120,1.204119983,17,265,2973,1747,,3.14,39.7,2.52,0,-4.577417,3.94651,4.972291,0,30.733333
Er,68,167.259,35,165,0.036,1,5,6,26.3,1.24,,6.11,30.1,6.31E-07,,,,,,68,67.941,67.769,67.491,67.12,66.673,66.166,65.613,65.028,64.42,63.798,63.167,62.528,61.884,61.234,60.578,59.917,59.249,58.576,57.897,57.213,55.833,54.445,53.75,53.058,51.683,50.329,49.004,47.712,47.081,46.459,45.246,44.075,42.945,41.857,41.327,40.808,39.797,38.822,36.531,34.425,32.483,30.688,27.497,24.8,22.556,20.718,19.221,17.998,16.98,16.107,15.329,14.612,13.929,13.267,12.621,9.783,7.375,5.98,5.18,4.235,3.44,3,2,0,0,0,2,14,2,0,0,12,189,165,133,,,,,175,175,226,,176.1,30.67,9066,1.22E-05,44,28,70,814,588,,8.60E-07,1200000,3.22,1.23,6.98,1170.00,115,120,1.176091259,19.9,285,3141,1770,,3.29,41.1,2.43,0,-4.563634,3.940151,4.964279,0,30.585
Tm,69,168.93421,37,105,0.025,0.5,3,3.5,21.4,1.25,,6.18,99,3.36E-07,,,,,,69,68.943,68.773,68.5,68.136,67.696,67.195,66.649,66.07,65.468,64.852,64.224,63.589,62.948,62.301,61.648,60.989,60.324,59.653,58.975,58.292,56.912,55.521,54.825,54.13,52.748,51.384,50.046,48.739,48.099,47.469,46.237,45.046,43.896,42.786,42.246,41.715,40.682,39.686,37.342,35.187,33.198,31.359,28.086,25.311,22.995,21.089,19.535,18.266,17.215,16.321,15.533,14.815,14.137,13.483,12.847,10.033,7.588,6.11,5.28,4.31,3.52,3,1,0,0,0,1,15,2,0,0,13,190,164,131,,,,,175,175,222,,175.9,30.14,9321,1.33E-05,45,31,74,471,520,,7.00E-07,1400000,3.22,1.23,6.9,,,,1.230448921,16.8,250,2223,1818,,2.42,39.7,2.52,0,-4.473878,3.905274,4.920338,0,29.78
Yb,70,173.054,39,35,0.0076,0,1,0,20.6,,,6.25,-1.93,1.02E-09,,,,,,70,69.944,69.777,69.509,69.151,68.717,68.223,67.684,67.112,66.516,65.904,65.281,64.65,64.012,63.368,62.718,62.062,61.399,60.729,60.053,59.371,57.992,56.601,55.903,55.206,53.817,52.444,51.095,49.774,49.127,48.488,47.239,46.029,44.859,43.728,43.178,42.637,41.583,40.565,38.169,35.964,33.929,32.045,28.69,25.837,23.447,21.474,19.86,18.542,17.454,16.536,15.735,15.013,14.338,13.691,13.064,10.267,7.788,6.25,5.38,4.38,3.6,3,0,0,0,0,0,16,2,0,0,14,187,170,129,,,,,190,175,222,,176,41.17,6570,2.63E-05,31,9.9,24,343,206,,2.80E-07,3600000,,,,500.00,60,65,1.591064607,7.7,160,1469,1092,120,1.6,13.3,7.52,0,-1.474104,4.086451,5.148606,0,34.12
Lu,71,174.9668,41,85,0.022,0.5,2,1.5,20.3,1.27,1.09,5.43,33.4,2.10E-10,,,,,,71,70.944,70.778,70.509,70.148,69.707,69.202,68.646,68.051,67.429,66.789,66.137,65.477,64.813,64.146,63.478,62.807,62.134,61.46,60.783,60.103,58.739,57.369,56.683,55.998,54.634,53.282,51.95,50.642,49.998,49.363,48.117,46.906,45.731,44.593,44.038,43.492,42.427,41.398,38.97,36.733,34.666,32.752,29.334,26.413,23.95,21.902,20.219,18.842,17.709,16.759,15.939,15.208,14.534,13.894,13.277,10.5,8.013,6.4,5.49,4.45,3.68,3,9,0,0,9,0,17,2,0,1,14,175,162,131,131,,,,175,175,217,,173.8,29.52,9841,1.00E-05,48,27,67,893,1160,,5.70E-07,1800000,3.22,1.24,6.81,1125.00,118,125,1.204119983,22,415,3675,1936,210,4.43,41.1,2.43,0,-4.523,3.864861,4.869419,0.002247,28.865
Hf,72,178.49,45,104,0.02,1,3,2,16.2,1.3,1.16,6.82,17.18,9.46E-10,22,18,15,0.74,1.3,72,71.945,71.783,71.518,71.161,70.723,70.217,69.656,69.052,68.416,67.757,67.083,66.4,65.711,65.019,64.326,63.634,62.942,62.251,61.56,60.87,59.492,58.119,57.434,56.752,55.396,54.054,52.733,51.435,50.796,50.164,48.924,47.717,46.543,45.405,44.849,44.301,43.232,42.197,39.752,37.494,35.404,33.465,29.992,27.008,24.473,22.352,20.598,19.159,17.975,16.988,16.145,15.403,14.727,14.091,13.481,10.733,8.238,6.56,5.6,4.52,3.755,4,8,0,0,8,0,18,2,0,2,14,187,152,128,122,1.3,1.61,0.63,158,155,208,,159,22.42,13310,5.90E-06,110,30,78,1700,1760,5.5,3.00E-07,3300000,3.6,1.45,5.65,2150.00,171,180,1.361727836,25.5,630,4876,2506,252,6.44,109,0.92,0,-9.954299,3.541014,4.461398,0,22.2
